trial_id,user_id,snapshot_date,trial_started_at,country,device_type,sessions_day1,sessions_day2,sessions_day3,listen_sessions_3d,total_minutes_3d,converted,sessions_3d,active_days_3d,day1_share,listen_share,avg_session_minutes
696,28355,2026-09-24,2026-08-18,US,Android,0,0,0,0,0,0,0,0,0.0,0.0,0.0
697,28356,2026-09-24,2026-08-18,India,Android,2,4,4,2,121,1,10,3,0.2,0.2,12.1
698,28362,2026-09-24,2026-08-18,EU,Android,13,1,0,11,169,0,14,2,0.9285714285714286,0.7857142857142857,12.071428571428571
699,28363,2026-09-24,2026-08-18,US,Android,3,6,2,3,82,0,11,3,0.2727272727272727,0.2727272727272727,7.454545454545454
700,28364,2026-09-24,2026-08-18,EU,iOS,1,2,3,4,61,1,6,3,0.16666666666666666,0.6666666666666666,10.166666666666666
701,28365,2026-09-24,2026-08-18,EU,Android,5,5,5,3,124,1,15,3,0.3333333333333333,0.2,8.266666666666667
702,28366,2026-09-24,2026-08-18,Rest,iOS,4,2,0,3,33,0,6,2,0.6666666666666666,0.5,5.5
703,28369,2026-09-24,2026-08-18,US,Android,6,1,2,7,81,0,9,3,0.6666666666666666,0.7777777777777778,9.0
704,28373,2026-09-24,2026-08-18,US,iOS,4,4,3,4,94,1,11,3,0.36363636363636365,0.36363636363636365,8.545454545454545
705,28376,2026-09-24,2026-08-18,Rest,iOS,3,11,8,9,257,1,22,3,0.13636363636363635,0.4090909090909091,11.681818181818182
706,28379,2026-09-24,2026-08-18,US,Web,13,7,8,5,313,0,28,3,0.4642857142857143,0.17857142857142858,11.178571428571429
707,28380,2026-09-24,2026-08-18,India,Web,6,11,6,10,242,1,23,3,0.2608695652173913,0.43478260869565216,10.521739130434783
708,28383,2026-09-24,2026-08-18,EU,iOS,0,0,0,0,0,0,0,0,0.0,0.0,0.0
709,28384,2026-09-24,2026-08-18,India,Android,13,3,0,3,168,1,16,2,0.8125,0.1875,10.5
710,28385,2026-09-24,2026-08-18,Rest,Android,1,0,2,1,16,0,3,2,0.3333333333333333,0.3333333333333333,5.333333333333333
711,28386,2026-09-24,2026-08-18,US,iOS,2,4,2,0,67,1,8,3,0.25,0.0,8.375
712,28388,2026-09-24,2026-08-18,US,iOS,4,10,8,11,266,1,22,3,0.18181818181818182,0.5,12.090909090909092
713,28390,2026-09-24,2026-08-18,US,iOS,5,8,6,3,190,1,19,3,0.2631578947368421,0.15789473684210525,10.0
714,28395,2026-09-24,2026-08-18,EU,Android,3,4,7,4,92,1,14,3,0.21428571428571427,0.2857142857142857,6.571428571428571
715,28398,2026-09-24,2026-08-18,EU,Android,3,2,2,3,74,1,7,3,0.42857142857142855,0.42857142857142855,10.571428571428571
716,28403,2026-09-24,2026-08-18,US,Web,4,3,3,0,164,1,10,3,0.4,0.0,16.4
717,28404,2026-09-24,2026-08-18,India,iOS,0,3,0,1,16,0,3,1,0.0,0.3333333333333333,5.333333333333333
718,28405,2026-09-24,2026-08-18,Rest,Web,2,1,2,3,159,1,5,3,0.4,0.6,31.8
719,28410,2026-09-24,2026-08-18,India,iOS,5,3,6,10,147,0,14,3,0.35714285714285715,0.7142857142857143,10.5
720,28415,2026-09-24,2026-08-19,US,Web,0,0,1,0,1,0,1,1,0.0,0.0,1.0
721,28417,2026-09-24,2026-08-19,EU,iOS,4,8,5,7,209,1,17,3,0.23529411764705882,0.4117647058823529,12.294117647058824
722,28419,2026-09-24,2026-08-19,US,iOS,7,1,4,3,229,1,12,3,0.5833333333333334,0.25,19.083333333333332
723,28420,2026-09-24,2026-08-19,Rest,Android,5,0,2,3,56,0,7,2,0.7142857142857143,0.42857142857142855,8.0
724,28422,2026-09-24,2026-08-19,Rest,Web,3,1,4,4,67,1,8,3,0.375,0.5,8.375
725,28423,2026-09-24,2026-08-19,US,iOS,2,3,1,4,133,0,6,3,0.3333333333333333,0.6666666666666666,22.166666666666668
726,28424,2026-09-24,2026-08-19,US,Web,0,0,0,0,0,0,0,0,0.0,0.0,0.0
727,28429,2026-09-24,2026-08-19,US,Web,5,3,2,2,155,1,10,3,0.5,0.2,15.5
728,28430,2026-09-24,2026-08-19,Rest,Web,10,7,6,7,238,0,23,3,0.43478260869565216,0.30434782608695654,10.347826086956522
729,28431,2026-09-24,2026-08-19,US,iOS,21,0,5,7,281,1,26,2,0.8076923076923077,0.2692307692307692,10.807692307692308
730,28432,2026-09-24,2026-08-19,Rest,Web,1,1,4,2,60,0,6,3,0.16666666666666666,0.3333333333333333,10.0
731,28434,2026-09-24,2026-08-19,US,Android,7,0,1,1,63,0,8,2,0.875,0.125,7.875
732,28437,2026-09-24,2026-08-19,EU,Web,1,1,0,1,14,0,2,2,0.5,0.5,7.0
733,28439,2026-09-24,2026-08-19,US,iOS,1,4,5,8,81,1,10,3,0.1,0.8,8.1
734,28443,2026-09-24,2026-08-19,India,iOS,3,12,6,3,252,1,21,3,0.14285714285714285,0.14285714285714285,12.0
735,28446,2026-09-24,2026-08-19,Rest,iOS,3,5,2,7,96,1,10,3,0.3,0.7,9.6
736,28451,2026-09-24,2026-08-19,US,Android,5,6,6,7,151,1,17,3,0.29411764705882354,0.4117647058823529,8.882352941176471
737,28453,2026-09-24,2026-08-19,US,Web,6,6,6,5,164,0,18,3,0.3333333333333333,0.2777777777777778,9.11111111111111
738,28455,2026-09-24,2026-08-19,EU,iOS,3,2,0,0,55,0,5,2,0.6,0.0,11.0
739,28456,2026-09-24,2026-08-19,US,Android,0,1,0,0,15,0,1,1,0.0,0.0,15.0
740,28458,2026-09-24,2026-08-19,US,iOS,1,0,1,1,7,0,2,2,0.5,0.5,3.5
741,28459,2026-09-24,2026-08-19,US,iOS,12,3,2,9,246,0,17,3,0.7058823529411765,0.5294117647058824,14.470588235294118
742,28462,2026-09-24,2026-08-19,India,iOS,0,0,2,0,16,0,2,1,0.0,0.0,8.0
743,28463,2026-09-24,2026-08-19,US,Web,7,4,6,3,194,1,17,3,0.4117647058823529,0.17647058823529413,11.411764705882353
744,28464,2026-09-24,2026-08-19,US,iOS,13,5,8,5,231,1,26,3,0.5,0.19230769230769232,8.884615384615385
745,28466,2026-09-24,2026-08-19,US,Web,4,0,6,8,88,1,10,2,0.4,0.8,8.8
746,28467,2026-09-24,2026-08-19,US,Web,6,0,2,1,59,1,8,2,0.75,0.125,7.375
747,28468,2026-09-24,2026-08-19,US,Android,8,5,0,5,162,1,13,2,0.6153846153846154,0.38461538461538464,12.461538461538462
748,28471,2026-09-24,2026-08-19,US,iOS,2,2,4,4,99,1,8,3,0.25,0.5,12.375
749,28474,2026-09-24,2026-08-19,US,iOS,0,0,2,1,21,0,2,1,0.0,0.5,10.5
750,28475,2026-09-24,2026-08-19,US,iOS,3,4,2,1,145,1,9,3,0.3333333333333333,0.1111111111111111,16.11111111111111
751,28477,2026-09-24,2026-08-19,Rest,iOS,3,2,2,2,69,1,7,3,0.42857142857142855,0.2857142857142857,9.857142857142858
752,28478,2026-09-24,2026-08-19,EU,Android,5,1,3,2,160,1,9,3,0.5555555555555556,0.2222222222222222,17.77777777777778
753,28479,2026-09-24,2026-08-19,Rest,iOS,2,3,7,1,118,1,12,3,0.16666666666666666,0.08333333333333333,9.833333333333334
754,28481,2026-09-24,2026-08-19,US,Android,4,1,3,5,59,1,8,3,0.5,0.625,7.375
755,28484,2026-09-24,2026-08-19,Rest,iOS,7,0,1,1,122,0,8,2,0.875,0.125,15.25
756,28485,2026-09-24,2026-08-19,Rest,iOS,29,1,1,12,277,0,31,3,0.9354838709677419,0.3870967741935484,8.935483870967742
757,28486,2026-09-24,2026-08-19,US,iOS,25,2,2,9,348,1,29,3,0.8620689655172413,0.3103448275862069,12.0
758,28488,2026-09-24,2026-08-19,US,Android,4,2,1,2,135,1,7,3,0.5714285714285714,0.2857142857142857,19.285714285714285
759,28490,2026-09-24,2026-08-19,US,iOS,6,6,3,12,139,1,15,3,0.4,0.8,9.266666666666667
760,28492,2026-09-24,2026-08-19,US,iOS,5,7,4,5,101,1,16,3,0.3125,0.3125,6.3125
761,28495,2026-09-24,2026-08-20,US,iOS,0,1,1,2,12,0,2,2,0.0,1.0,6.0
762,28496,2026-09-24,2026-08-20,US,Web,1,2,1,0,75,1,4,3,0.25,0.0,18.75
763,28498,2026-09-24,2026-08-20,EU,Android,1,0,3,0,20,0,4,2,0.25,0.0,5.0
764,28499,2026-09-24,2026-08-20,EU,Web,3,1,3,3,67,1,7,3,0.42857142857142855,0.42857142857142855,9.571428571428571
765,28505,2026-09-24,2026-08-20,EU,Android,3,1,2,1,129,0,6,3,0.5,0.16666666666666666,21.5
766,28506,2026-09-24,2026-08-20,US,Android,3,3,2,3,150,1,8,3,0.375,0.375,18.75
767,28508,2026-09-24,2026-08-20,EU,Web,0,1,2,1,18,0,3,2,0.0,0.3333333333333333,6.0
768,28511,2026-09-24,2026-08-20,India,iOS,13,2,2,8,140,0,17,3,0.7647058823529411,0.47058823529411764,8.235294117647058
769,28512,2026-09-24,2026-08-20,US,Android,0,0,0,0,0,0,0,0,0.0,0.0,0.0
770,28517,2026-09-24,2026-08-20,EU,Android,1,0,1,0,43,1,2,2,0.5,0.0,21.5
771,28518,2026-09-24,2026-08-20,India,iOS,0,0,0,0,0,0,0,0,0.0,0.0,0.0
772,28521,2026-09-24,2026-08-20,India,iOS,10,4,6,4,175,1,20,3,0.5,0.2,8.75
773,28524,2026-09-24,2026-08-20,EU,Web,8,9,10,12,387,1,27,3,0.2962962962962963,0.4444444444444444,14.333333333333334
774,28527,2026-09-24,2026-08-20,US,iOS,2,0,0,1,18,1,2,1,1.0,0.5,9.0
775,28529,2026-09-24,2026-08-20,US,Web,4,3,2,2,95,1,9,3,0.4444444444444444,0.2222222222222222,10.555555555555555
776,28531,2026-09-24,2026-08-20,US,Android,2,3,8,1,133,0,13,3,0.15384615384615385,0.07692307692307693,10.23076923076923
777,28533,2026-09-24,2026-08-20,US,iOS,2,1,2,1,71,0,5,3,0.4,0.2,14.2
778,28535,2026-09-24,2026-08-20,EU,Android,1,3,2,3,71,0,6,3,0.16666666666666666,0.5,11.833333333333334
779,28536,2026-09-24,2026-08-20,Rest,iOS,18,0,3,4,249,0,21,2,0.8571428571428571,0.19047619047619047,11.857142857142858
780,28541,2026-09-24,2026-08-20,India,Web,1,0,0,0,10,0,1,1,1.0,0.0,10.0
781,28543,2026-09-24,2026-08-20,EU,iOS,5,2,1,1,54,0,8,3,0.625,0.125,6.75
782,28548,2026-09-24,2026-08-20,EU,Android,4,4,7,3,123,1,15,3,0.26666666666666666,0.2,8.2
783,28549,2026-09-24,2026-08-20,EU,Android,0,0,0,0,0,0,0,0,0.0,0.0,0.0
784,28551,2026-09-24,2026-08-20,Rest,Android,11,4,0,2,141,1,15,2,0.7333333333333333,0.13333333333333333,9.4
785,28552,2026-09-24,2026-08-20,US,Android,4,7,3,5,123,1,14,3,0.2857142857142857,0.35714285714285715,8.785714285714286
786,28553,2026-09-24,2026-08-20,EU,iOS,3,4,5,3,131,1,12,3,0.25,0.25,10.916666666666666
787,28558,2026-09-24,2026-08-21,Rest,Android,2,0,0,0,23,0,2,1,1.0,0.0,11.5
788,28559,2026-09-24,2026-08-21,India,Web,4,3,8,6,135,1,15,3,0.26666666666666666,0.4,9.0
789,28563,2026-09-24,2026-08-21,Rest,iOS,1,2,2,3,32,1,5,3,0.2,0.6,6.4
790,28564,2026-09-24,2026-08-21,US,Android,9,1,1,3,110,0,11,3,0.8181818181818182,0.2727272727272727,10.0
791,28565,2026-09-24,2026-08-21,US,Android,0,1,1,2,12,0,2,2,0.0,1.0,6.0
792,28566,2026-09-24,2026-08-21,US,Web,3,3,4,4,104,1,10,3,0.3,0.4,10.4
793,28567,2026-09-24,2026-08-21,India,Web,5,0,0,3,73,1,5,1,1.0,0.6,14.6
794,28570,2026-09-24,2026-08-21,US,Web,2,6,8,3,196,1,16,3,0.125,0.1875,12.25
795,28572,2026-09-24,2026-08-21,US,Web,2,1,2,1,70,0,5,3,0.4,0.2,14.0
796,28573,2026-09-24,2026-08-21,Rest,Web,1,2,1,0,29,0,4,3,0.25,0.0,7.25
797,28574,2026-09-24,2026-08-21,India,Android,9,8,9,5,214,1,26,3,0.34615384615384615,0.19230769230769232,8.23076923076923
798,28576,2026-09-24,2026-08-21,Rest,Web,0,4,4,0,97,1,8,2,0.0,0.0,12.125
799,28579,2026-09-24,2026-08-21,Rest,iOS,0,0,0,0,0,0,0,0,0.0,0.0,0.0
800,28580,2026-09-24,2026-08-21,Rest,Web,4,2,0,1,69,0,6,2,0.6666666666666666,0.16666666666666666,11.5
801,28582,2026-09-24,2026-08-21,India,Web,1,0,2,1,33,1,3,2,0.3333333333333333,0.3333333333333333,11.0
802,28586,2026-09-24,2026-08-21,US,Web,4,2,3,5,58,1,9,3,0.4444444444444444,0.5555555555555556,6.444444444444445
803,28591,2026-09-24,2026-08-21,India,Web,15,1,0,4,210,0,16,2,0.9375,0.25,13.125
804,28592,2026-09-24,2026-08-21,Rest,iOS,4,0,0,2,19,0,4,1,1.0,0.5,4.75
805,28595,2026-09-24,2026-08-21,US,iOS,0,1,0,1,3,1,1,1,0.0,1.0,3.0
806,28596,2026-09-24,2026-08-21,Rest,Android,2,4,3,3,62,1,9,3,0.2222222222222222,0.3333333333333333,6.888888888888889
807,28599,2026-09-24,2026-08-21,EU,Web,2,0,1,1,82,0,3,2,0.6666666666666666,0.3333333333333333,27.333333333333332
808,28600,2026-09-24,2026-08-21,US,iOS,0,0,0,0,0,0,0,0,0.0,0.0,0.0
809,28602,2026-09-24,2026-08-21,India,Web,2,1,0,0,13,0,3,2,0.6666666666666666,0.0,4.333333333333333
810,28603,2026-09-24,2026-08-21,India,iOS,5,5,4,3,113,1,14,3,0.35714285714285715,0.21428571428571427,8.071428571428571
811,28605,2026-09-24,2026-08-21,US,iOS,5,4,1,4,96,1,10,3,0.5,0.4,9.6
812,28607,2026-09-24,2026-08-21,Rest,Android,6,0,0,2,50,0,6,1,1.0,0.3333333333333333,8.333333333333334
813,28610,2026-09-24,2026-08-21,US,Android,13,2,2,5,138,0,17,3,0.7647058823529411,0.29411764705882354,8.117647058823529
814,28613,2026-09-24,2026-08-21,India,Web,2,5,4,2,128,1,11,3,0.18181818181818182,0.18181818181818182,11.636363636363637
815,28615,2026-09-24,2026-08-21,US,iOS,14,1,0,6,118,0,15,2,0.9333333333333333,0.4,7.866666666666666
816,28618,2026-09-24,2026-08-21,US,Web,18,16,16,5,629,0,50,3,0.36,0.1,12.58
817,28619,2026-09-24,2026-08-21,Rest,Android,3,4,1,2,112,0,8,3,0.375,0.25,14.0
818,28623,2026-09-24,2026-08-21,US,Android,5,3,2,3,93,1,10,3,0.5,0.3,9.3
819,28624,2026-09-24,2026-08-21,EU,Android,2,0,0,1,32,0,2,1,1.0,0.5,16.0
820,28625,2026-09-24,2026-08-21,US,Web,0,2,0,1,29,0,2,1,0.0,0.5,14.5
821,28627,2026-09-24,2026-08-21,US,iOS,2,3,0,1,85,1,5,2,0.4,0.2,17.0
822,28630,2026-09-24,2026-08-21,US,Android,4,5,23,7,376,1,32,3,0.125,0.21875,11.75
823,28634,2026-09-24,2026-08-21,US,Android,7,3,5,3,108,1,15,3,0.4666666666666667,0.2,7.2
824,28636,2026-09-24,2026-08-22,India,Web,1,8,9,1,165,0,18,3,0.05555555555555555,0.05555555555555555,9.166666666666666
825,28638,2026-09-24,2026-08-22,US,iOS,20,1,2,3,175,0,23,3,0.8695652173913043,0.13043478260869565,7.608695652173913
826,28639,2026-09-24,2026-08-22,US,iOS,20,2,1,4,290,0,23,3,0.8695652173913043,0.17391304347826086,12.608695652173912
827,28640,2026-09-24,2026-08-22,Rest,iOS,5,0,3,0,97,1,8,2,0.625,0.0,12.125
828,28643,2026-09-24,2026-08-22,Rest,Web,8,0,0,0,78,0,8,1,1.0,0.0,9.75
829,28644,2026-09-24,2026-08-22,US,iOS,0,0,0,0,0,0,0,0,0.0,0.0,0.0
830,28647,2026-09-24,2026-08-22,EU,Web,3,5,2,4,112,1,10,3,0.3,0.4,11.2
831,28648,2026-09-24,2026-08-22,US,Web,1,5,5,5,88,1,11,3,0.09090909090909091,0.45454545454545453,8.0
832,28649,2026-09-24,2026-08-22,EU,Android,6,0,1,4,30,0,7,2,0.8571428571428571,0.5714285714285714,4.285714285714286
833,28650,2026-09-24,2026-08-22,US,Android,0,1,0,1,11,0,1,1,0.0,1.0,11.0
834,28653,2026-09-24,2026-08-22,US,Android,5,0,0,2,25,1,5,1,1.0,0.4,5.0
835,28654,2026-09-24,2026-08-22,US,Web,5,0,0,4,31,0,5,1,1.0,0.8,6.2
836,28656,2026-09-24,2026-08-22,EU,Android,37,3,1,14,339,0,41,3,0.9024390243902439,0.34146341463414637,8.268292682926829
837,28658,2026-09-24,2026-08-22,US,iOS,37,4,1,18,555,0,42,3,0.8809523809523809,0.42857142857142855,13.214285714285714
838,28659,2026-09-24,2026-08-22,EU,iOS,8,1,0,1,115,0,9,2,0.8888888888888888,0.1111111111111111,12.777777777777779
839,28661,2026-09-24,2026-08-22,US,iOS,18,8,9,21,311,1,35,3,0.5142857142857142,0.6,8.885714285714286
840,28664,2026-09-24,2026-08-22,US,Web,0,2,3,1,64,1,5,2,0.0,0.2,12.8
841,28671,2026-09-24,2026-08-22,EU,Android,1,0,1,1,13,0,2,2,0.5,0.5,6.5
842,28673,2026-09-24,2026-08-22,US,Android,9,6,2,5,215,1,17,3,0.5294117647058824,0.29411764705882354,12.647058823529411
843,28675,2026-09-24,2026-08-22,India,iOS,4,2,3,6,64,1,9,3,0.4444444444444444,0.6666666666666666,7.111111111111111
844,28677,2026-09-24,2026-08-22,US,iOS,7,0,1,4,137,0,8,2,0.875,0.5,17.125
845,28678,2026-09-24,2026-08-22,India,Android,5,3,2,8,122,1,10,3,0.5,0.8,12.2
846,28688,2026-09-24,2026-08-22,India,Android,4,6,4,2,126,1,14,3,0.2857142857142857,0.14285714285714285,9.0
847,28689,2026-09-24,2026-08-22,India,Web,2,1,0,1,21,0,3,2,0.6666666666666666,0.3333333333333333,7.0
848,28691,2026-09-24,2026-08-22,India,Web,1,2,0,0,3,0,3,2,0.3333333333333333,0.0,1.0
849,28693,2026-09-24,2026-08-22,India,Android,1,4,3,2,45,1,8,3,0.125,0.25,5.625
850,28696,2026-09-24,2026-08-22,India,iOS,2,2,2,2,46,0,6,3,0.3333333333333333,0.3333333333333333,7.666666666666667
851,28699,2026-09-24,2026-08-22,US,iOS,11,0,1,2,71,1,12,2,0.9166666666666666,0.16666666666666666,5.916666666666667
852,28702,2026-09-24,2026-08-22,US,Web,3,2,1,6,63,1,6,3,0.5,1.0,10.5
853,28703,2026-09-24,2026-08-22,EU,iOS,6,0,3,2,148,0,9,2,0.6666666666666666,0.2222222222222222,16.444444444444443
854,28706,2026-09-24,2026-08-22,Rest,Android,0,3,1,1,33,1,4,2,0.0,0.25,8.25
855,28708,2026-09-24,2026-08-23,India,iOS,0,1,0,1,15,0,1,1,0.0,1.0,15.0
856,28709,2026-09-24,2026-08-23,EU,Web,1,2,3,0,58,0,6,3,0.16666666666666666,0.0,9.666666666666666
857,28716,2026-09-24,2026-08-23,EU,Web,10,7,3,6,193,0,20,3,0.5,0.3,9.65
858,28718,2026-09-24,2026-08-23,Rest,Android,4,2,1,1,79,1,7,3,0.5714285714285714,0.14285714285714285,11.285714285714286
859,28719,2026-09-24,2026-08-23,India,iOS,3,3,5,9,88,1,11,3,0.2727272727272727,0.8181818181818182,8.0
860,28721,2026-09-24,2026-08-23,EU,Web,8,6,4,13,122,0,18,3,0.4444444444444444,0.7222222222222222,6.777777777777778
861,28722,2026-09-24,2026-08-23,India,Web,4,5,5,1,160,1,14,3,0.2857142857142857,0.07142857142857142,11.428571428571429
862,28723,2026-09-24,2026-08-23,EU,Android,9,16,13,12,356,1,38,3,0.23684210526315788,0.3157894736842105,9.368421052631579
863,28725,2026-09-24,2026-08-23,Rest,Android,1,0,0,1,5,0,1,1,1.0,1.0,5.0
864,28729,2026-09-24,2026-08-23,US,Android,0,5,4,2,78,0,9,2,0.0,0.2222222222222222,8.666666666666666
865,28730,2026-09-24,2026-08-23,Rest,iOS,4,0,0,1,29,0,4,1,1.0,0.25,7.25
866,28731,2026-09-24,2026-08-23,US,Android,2,0,4,2,107,1,6,2,0.3333333333333333,0.3333333333333333,17.833333333333332
867,28734,2026-09-24,2026-08-23,US,Android,2,7,1,7,86,1,10,3,0.2,0.7,8.6
868,28738,2026-09-24,2026-08-23,Rest,iOS,15,1,2,8,239,1,18,3,0.8333333333333334,0.4444444444444444,13.277777777777779
869,28739,2026-09-24,2026-08-23,Rest,Web,3,6,9,4,213,1,18,3,0.16666666666666666,0.2222222222222222,11.833333333333334
870,28743,2026-09-24,2026-08-23,Rest,iOS,6,1,7,9,165,1,14,3,0.42857142857142855,0.6428571428571429,11.785714285714286
871,28745,2026-09-24,2026-08-23,India,Web,2,1,2,2,59,1,5,3,0.4,0.4,11.8
872,28749,2026-09-24,2026-08-23,US,iOS,2,0,2,2,61,1,4,2,0.5,0.5,15.25
873,28750,2026-09-24,2026-08-23,US,Android,5,0,1,3,58,0,6,2,0.8333333333333334,0.5,9.666666666666666
874,28752,2026-09-24,2026-08-23,US,iOS,16,1,1,5,209,0,18,3,0.8888888888888888,0.2777777777777778,11.61111111111111
875,28753,2026-09-24,2026-08-23,US,iOS,1,1,1,2,43,0,3,3,0.3333333333333333,0.6666666666666666,14.333333333333334
876,28758,2026-09-24,2026-08-23,US,Web,3,3,2,4,87,1,8,3,0.375,0.5,10.875
877,28759,2026-09-24,2026-08-23,India,Web,21,2,1,15,213,0,24,3,0.875,0.625,8.875
878,28761,2026-09-24,2026-08-23,US,Android,0,2,0,1,7,0,2,1,0.0,0.5,3.5
879,28762,2026-09-24,2026-08-23,EU,iOS,7,10,8,4,277,1,25,3,0.28,0.16,11.08
880,28763,2026-09-24,2026-08-23,US,Web,6,1,1,2,93,1,8,3,0.75,0.25,11.625
881,28765,2026-09-24,2026-08-23,US,iOS,4,1,0,4,75,0,5,2,0.8,0.8,15.0
882,28766,2026-09-24,2026-08-23,EU,iOS,2,0,0,1,14,0,2,1,1.0,0.5,7.0
883,28767,2026-09-24,2026-08-23,US,iOS,2,0,0,2,6,1,2,1,1.0,1.0,3.0
884,28768,2026-09-24,2026-08-23,EU,Web,3,4,8,5,207,1,15,3,0.2,0.3333333333333333,13.8
885,28770,2026-09-24,2026-08-23,EU,iOS,0,3,1,2,46,0,4,2,0.0,0.5,11.5
886,28772,2026-09-24,2026-08-24,US,Web,2,6,3,2,57,1,11,3,0.18181818181818182,0.18181818181818182,5.181818181818182
887,28776,2026-09-24,2026-08-24,EU,Web,2,2,0,0,26,1,4,2,0.5,0.0,6.5
888,28778,2026-09-24,2026-08-24,India,iOS,6,4,2,10,105,1,12,3,0.5,0.8333333333333334,8.75
889,28779,2026-09-24,2026-08-24,Rest,Web,3,4,4,1,102,1,11,3,0.2727272727272727,0.09090909090909091,9.272727272727273
890,28780,2026-09-24,2026-08-24,EU,Web,5,5,8,7,199,1,18,3,0.2777777777777778,0.3888888888888889,11.055555555555555
891,28781,2026-09-24,2026-08-24,EU,Web,3,1,0,2,42,1,4,2,0.75,0.5,10.5
892,28784,2026-09-24,2026-08-24,US,Android,4,6,6,3,149,1,16,3,0.25,0.1875,9.3125
893,28787,2026-09-24,2026-08-24,India,iOS,4,4,3,2,90,1,11,3,0.36363636363636365,0.18181818181818182,8.181818181818182
894,28788,2026-09-24,2026-08-24,EU,Web,4,8,2,9,126,1,14,3,0.2857142857142857,0.6428571428571429,9.0
895,28792,2026-09-24,2026-08-24,US,iOS,6,0,2,5,76,1,8,2,0.75,0.625,9.5
896,28793,2026-09-24,2026-08-24,EU,Web,2,1,0,0,36,0,3,2,0.6666666666666666,0.0,12.0
897,28795,2026-09-24,2026-08-24,US,iOS,1,0,3,1,49,0,4,2,0.25,0.25,12.25
898,28796,2026-09-24,2026-08-24,India,Web,6,1,4,4,126,1,11,3,0.5454545454545454,0.36363636363636365,11.454545454545455
899,28797,2026-09-24,2026-08-24,US,iOS,6,4,8,6,270,1,18,3,0.3333333333333333,0.3333333333333333,15.0
900,28804,2026-09-24,2026-08-24,EU,Android,4,1,2,2,47,1,7,3,0.5714285714285714,0.2857142857142857,6.714285714285714
901,28808,2026-09-24,2026-08-24,India,iOS,6,8,8,13,200,1,22,3,0.2727272727272727,0.5909090909090909,9.090909090909092
902,28810,2026-09-24,2026-08-24,Rest,Web,0,2,0,0,53,0,2,1,0.0,0.0,26.5
903,28814,2026-09-24,2026-08-24,US,iOS,4,2,6,7,154,1,12,3,0.3333333333333333,0.5833333333333334,12.833333333333334
904,28816,2026-09-24,2026-08-24,India,Web,7,0,1,3,74,0,8,2,0.875,0.375,9.25
905,28818,2026-09-24,2026-08-24,EU,Web,1,1,0,1,39,0,2,2,0.5,0.5,19.5
906,28822,2026-09-24,2026-08-24,US,iOS,1,7,2,8,100,1,10,3,0.1,0.8,10.0
907,28826,2026-09-24,2026-08-24,US,iOS,3,1,0,2,44,1,4,2,0.75,0.5,11.0
908,28827,2026-09-24,2026-08-24,US,Android,15,0,2,6,130,0,17,2,0.8823529411764706,0.35294117647058826,7.647058823529412
909,28828,2026-09-24,2026-08-24,US,Web,5,2,0,3,127,0,7,2,0.7142857142857143,0.42857142857142855,18.142857142857142
910,28829,2026-09-24,2026-08-24,India,iOS,1,3,0,4,24,0,4,2,0.25,1.0,6.0
911,28830,2026-09-24,2026-08-24,Rest,iOS,5,7,1,9,96,1,13,3,0.38461538461538464,0.6923076923076923,7.384615384615385
912,28831,2026-09-24,2026-08-24,US,Android,1,0,0,0,2,0,1,1,1.0,0.0,2.0
913,28833,2026-09-24,2026-08-24,India,iOS,3,3,4,1,136,0,10,3,0.3,0.1,13.6
914,28836,2026-09-24,2026-08-24,US,Android,4,0,1,1,71,0,5,2,0.8,0.2,14.2
915,28838,2026-09-24,2026-08-24,US,Android,6,0,0,1,37,0,6,1,1.0,0.16666666666666666,6.166666666666667
916,28839,2026-09-24,2026-08-24,Rest,iOS,16,1,3,3,154,1,20,3,0.8,0.15,7.7
917,28841,2026-09-24,2026-08-24,US,Web,2,0,3,1,16,0,5,2,0.4,0.2,3.2
918,28842,2026-09-24,2026-08-24,Rest,Web,14,2,0,3,148,0,16,2,0.875,0.1875,9.25
919,28843,2026-09-24,2026-08-24,US,iOS,3,1,6,6,108,1,10,3,0.3,0.6,10.8
920,28844,2026-09-24,2026-08-24,EU,Android,6,0,0,2,55,1,6,1,1.0,0.3333333333333333,9.166666666666666
921,28845,2026-09-24,2026-08-24,EU,Android,0,2,2,0,75,0,4,2,0.0,0.0,18.75
922,28847,2026-09-24,2026-08-24,EU,Android,0,5,1,1,61,0,6,2,0.0,0.16666666666666666,10.166666666666666
923,28849,2026-09-24,2026-08-24,EU,Web,6,5,10,6,199,1,21,3,0.2857142857142857,0.2857142857142857,9.476190476190476
924,28850,2026-09-24,2026-08-24,India,Android,3,3,0,3,39,0,6,2,0.5,0.5,6.5
925,28852,2026-09-24,2026-08-24,US,Android,12,0,2,9,139,0,14,2,0.8571428571428571,0.6428571428571429,9.928571428571429
926,28859,2026-09-24,2026-08-25,India,iOS,9,8,4,7,161,1,21,3,0.42857142857142855,0.3333333333333333,7.666666666666667
927,28860,2026-09-24,2026-08-25,Rest,iOS,6,4,0,1,97,1,10,2,0.6,0.1,9.7
928,28861,2026-09-24,2026-08-25,US,iOS,13,11,4,11,278,1,28,3,0.4642857142857143,0.39285714285714285,9.928571428571429
929,28862,2026-09-24,2026-08-25,India,Web,4,4,5,5,140,0,13,3,0.3076923076923077,0.38461538461538464,10.76923076923077
